pk,latitude,longitude,streetAddress
331349,47.350861604852,7.893541238593,"Solothurnerstrasse 121, 4600 Olten, Switzerland"
331356,47.350861604852,7.893541238593,"Solothurnerstrasse 121, 4600 Olten, Switzerland"
331361,47.350861604852,7.893541238593,"Solothurnerstrasse 121, 4600 Olten, Switzerland"
331376,47.103171604851,6.832901230592,"Rue de l'Hôtel-de-Ville 1, 2300 La Chaux-de-Fonds, Switzerland"
331670,46.968221604852,7.465041234595,"Trüsselstrasse 4a, 3014 Bern, Switzerland"
336904,46.521841605853,6.630811234591,"Pl. Grand-Saint-Jean 1, 1003 Lausanne, Switzerland"
337389,47.483451604851,8.458401234595,"Leuenpungertstrasse 2, 8157 Dielsdorf, Switzerland"
339188,47.691481609857,8.633721237594,"Zürcherstrasse 114, 8245 Feuerthalen, Switzerland"
340681,47.260241604852,8.186821235593,"Sandgasse 39, 5734 Reinach, Switzerland"
341242,47.487161600858,7.601051234598,"Christoph Merian-Ring 29, 4153 Reinach, Switzerland"
341243,47.487161600858,7.601051234598,"Christoph Merian-Ring 29, 4153 Reinach, Switzerland"
341856,47.521521600858,7.693411234598,"Burggartenstrasse 7, 4133 Pratteln, Switzerland"
343121,47.571111609857,7.591051234599,"Erikastrasse 9, 4057 Basel, Switzerland"
343463,47.333031609857,8.529611230595,"Albisstrasse 170, 8038 Zürich, Switzerland"
343813,46.185361603859,6.101271234591,"Av. Bois-de-la-Chapelle 105, 1213 Onex, Switzerland"
344150,47.400511603859,8.406061234591,"Schöneggstrasse 38, 8953 Dietikon, Switzerland"
345987,46.212431604852,6.134361234591,"Rue Schaub 9, 1202 Genève, Switzerland"
347867,47.521461607855,7.671081239592,"Güterstrasse 107, 4133 Pratteln, Switzerland"
348050,46.534121603859,6.566271237591,"Centre Commercial Du Croset 1, 1024 Ecublens, Switzerland"
348931,46.682571608856,7.851561234593,"Bahnhofstrasse 28, 3800 Interlaken, Switzerland"
349005,46.535811604851,6.563011234591,"Chem. du Croset 6, 1024 Ecublens, Switzerland"
349126,46.172671608856,9.009671234599,"Largo Libero Olgiati 73, 6512 Giubiasco, Switzerland"
349910,47.400511603859,8.406061234591,"Schöneggstrasse 38, 8953 Dietikon, Switzerland"
350525,47.478581609857,9.490521234593,"Hauptstrasse 85, 9400 Rorschach, Switzerland"
351389,47.574301609857,7.593071239592,"GZA Basel-weil, 4057 Basel, Switzerland"
351655,47.310451603851,8.586691234598,"u. Heslibachstrasse 84, 8700 Küsnacht, Switzerland"
351972,47.126981608856,9.059891234595,"Fabrikstrasse 2, 8867 Niederurnen, Switzerland"
351973,47.126981608856,9.059891234595,"Fabrikstrasse 2, 8867 Niederurnen, Switzerland"
354491,47.506241607855,7.599841234597,"Habshagstrasse 15, 4153 Reinach, Switzerland"
359507,47.387811605853,8.525351234591,"Heinrichstrasse 200, 8005 Zürich, Switzerland"
359512,47.387811605853,8.525351234591,"Heinrichstrasse 200, 8005 Zürich, Switzerland"
360652,47.554101609857,7.585021234593,"Leonhardsstrasse 22, 4051 Basel, Switzerland"
360969,47.368631605853,8.769951234598,"Barzloostrasse 1, 8330 Pfäffikon, Switzerland"
362802,47.398931604851,8.509631234596,"Appenzellerstrasse, 8049 Zürich, Switzerland"
365054,46.177751603851,6.072511234593,"Chem. Sous-le-Têt 20, 1233 Bernex, Switzerland"
365142,47.387281608856,8.423671234591,"Feldstrasse 41, 8902 Urdorf, Switzerland"
367295,46.168101606854,8.787521234596,"Via Bartolomeo Varenna 20b, 6600 Locarno, Switzerland"
367342,46.168521608856,8.787921234595,"Via Alberto Franzoni 5, 6600 Locarno, Switzerland"
369741,47.279191604852,8.144701234594,"Dorfstrasse 1302, 5728 Gontenschwil, Switzerland"
371170,47.448871605853,9.640391233596,"Wiesenstrasse 6A, 9430 St. Margrethen, Switzerland"
371526,46.228511609857,7.358691234591,"Av. de la Gare 5, 1950 Sion, Switzerland"
372077,46.009371605853,8.950681238596,"Via Cantonale 22, 6900 Lugano, Switzerland"
372277,47.424781608856,9.322801234594,"Auwiesenstrasse 43A, 9030 Abtwil SG, Switzerland"
372813,47.420331604851,7.502721230593,"Rampenweg 2, 4242 Laufen, Switzerland"
372834,46.009371609857,8.950631234598,"Via Cantonale 22, 6900 Lugano, Switzerland"
374689,46.009341609857,8.950871234594,"Via Cantonale 20, 6900 Lugano, Switzerland"
375320,47.326921608856,7.969861237599,"Rothackerstrasse 8, 5746 Walterswil, Switzerland"
376360,47.364201600858,7.347321230597,"Rue de l'Avenir 2, 2800 Delémont, Switzerland"
376747,45.848021608856,9.036421237593,"Vicolo Pozzolo 4, 6833 Vacallo, Switzerland"
377297,47.442371609857,9.468291238597,"Im Ried 6, 9034 Eggersriet, Switzerland"
377568,47.388551604852,8.072841234595,"Mitteldorfstrasse 74, 5033 Buchs, Switzerland"
378852,47.366891605853,7.332471233593,"Rue, 2800 Delémont, Switzerland"
379041,47.474551603851,7.608881234592,"Apfelseestrasse 31, 4143 Dornach, Switzerland"
379836,46.202671600858,6.150491234594,"Rue du Port 12, 1204 Genève, Switzerland"
380571,46.012321603851,8.969221234592,"Viganello, 6962 Lugano, Switzerland"
380619,47.533101608856,7.628791235593,"Käppelibodenweg 44, 4132 Muttenz, Switzerland"
382340,47.062241605853,7.625361233594,"Typonweg 9B, 3400 Burgdorf, Switzerland"
382890,47.111651605853,6.830131234591,"Bcle de Cydalise 6, 2300 La Chaux-de-Fonds, Switzerland"
384687,46.153781606854,8.949041234593,"Ala Capelina 1, 6593 Cadenazzo, Switzerland"
384828,46.185491600858,9.014431233599,"Via Franco Zorzi 29, 6500 Bellinzona, Switzerland"
390204,47.419491606854,8.502501234596,"Bächlerstrasse 44, 8046 Zürich, Switzerland"
390225,47.376691606854,8.514311230599,"Badenerstrasse 280, 8004 Zürich, Switzerland"
390251,47.401631607855,8.548501234599,"Bülachstrasse 12, 8057 Zürich, Switzerland"
390262,47.401631607855,8.548501234599,"Bülachstrasse 12, 8057 Zürich, Switzerland"
390279,47.425171604852,8.497711238596,"Cäsar-Ritz-Strasse 3, 8046 Zürich, Switzerland"
390281,47.394761607855,8.490361239595,"Meierwiesenstrasse 62, 8064 Zürich, Switzerland"
390289,47.412511603859,8.517071235593,"Rebhüsliweg 1A, 8046 Zürich, Switzerland"
390297,47.412511603859,8.517071235593,"Rebhüsliweg 1A, 8046 Zürich, Switzerland"
390301,47.347281608856,8.527191235595,"Tannenrauchstrasse 35, 8038 Zürich, Switzerland"
390305,47.408241600858,8.406131234598,"Ueberlandstrasse 17, 8953 Dietikon, Switzerland"
390484,47.378781603859,8.422461235598,"Baumgartenstrasse 21, 8902 Urdorf, Switzerland"
390994,47.189481600858,8.476341234591,"Riedstrasse 3, 6330 Cham, Switzerland"
399674,47.052671609857,6.747231234595,"Le Locle, Etangs, 2400 Le Locle, Switzerland"
400821,46.531371607855,6.556861234591,"Rte de la Pierre 22, 1024 Ecublens, Switzerland"
400822,46.531371607855,6.556861234591,"Rte de la Pierre 22, 1024 Ecublens, Switzerland"
400825,46.531371607855,6.556861234591,"Rte de la Pierre 22, 1024 Ecublens, Switzerland"
401864,47.214031608856,7.785771234598,"Bahnhofstrasse 31, 4900 Langenthal, Switzerland"
402288,46.527131607855,6.651781237598,"Chem. de Rovéréaz 5, 1012 Lausanne, Switzerland"
402920,47.552551606854,7.588721234593,"Steinenvorstadt 53, 4051 Basel, Switzerland"
402956,47.547391603859,7.593831233591,"Nauenstrasse 55, 4052 Basel, Switzerland"
402960,47.547391603859,7.593831233591,"Nauenstrasse 55, 4052 Basel, Switzerland"
402964,47.547391603859,7.593831233591,"Nauenstrasse 55, 4052 Basel, Switzerland"
402966,47.547391603859,7.593831233591,"Nauenstrasse 55, 4052 Basel, Switzerland"
402973,47.547391603859,7.593831233591,"Nauenstrasse 55, 4052 Basel, Switzerland"
402977,47.547391603859,7.593831233591,"Nauenstrasse 55, 4052 Basel, Switzerland"
404680,47.451531608856,9.399571233594,"St. Gallerstrasse 59, 9300 Wittenbach, Switzerland"
404697,46.532201604852,6.565801235596,"Rte du Bois 19, 1024 Ecublens, Switzerland"
404700,46.796061606854,7.153721233599,"Rue de l'Industrie 1, 1700 Fribourg, Switzerland"
404705,46.532201604852,6.565801235596,"Rte du Bois 19, 1024 Ecublens, Switzerland"
405877,46.528291606854,6.567601233593,"Rte de la Maladière 6, 1022 Chavannes-près-Renens, Switzerland"
406452,46.477321607855,6.447171235597,"Rte de Buchillon 9, 1162 Saint-Prex, Switzerland"
406473,46.402111604852,6.249971234594,"Chem. des Vergers 2, 1197 Prangins, Switzerland"
406479,46.529311609857,6.565611234597,"Rte du Bois 1, 1024 Ecublens, Switzerland"
406868,46.513241608856,6.660041234594,"Chem. du Fau-Blanc 15, 1009 Pully, Switzerland"
406869,46.524731608856,6.629331235599,"Rue Pré-du-Marché 21/23, 1004 Lausanne, Switzerland"
407049,46.531371607855,6.556861234591,"Rte de la Pierre 22, 1024 Ecublens, Switzerland"
408779,47.345621608856,7.917731234594,"Mühletalweg 5, 4600 Olten, Switzerland"
409468,47.170551604851,7.573391238593,"Kriegstettenstrasse 2, 4563 Gerlafingen, Switzerland"
410264,47.528781603851,7.571211234596,"Schafmattweg 85, 4102 Binningen, Switzerland"
410529,46.378351604851,8.910671237591,"Via Stazione 19, 6743 Bodio, Switzerland"
410726,47.114471603851,7.842581234597,"Bahnhofstrasse 44, 4950 Huttwil, Switzerland"
413140,47.437571604852,8.297851237592,"Moosäckerstrasse 10, 5442 Fislisbach, Switzerland"
413193,46.793351600858,7.106511235593,"Rte du Coteau 1, 1752 Villars-sur-Glâne, Switzerland"
413783,46.795901604851,7.153411234593,"Rue de l'Industrie 5, 1700 Fribourg, Switzerland"
414006,47.390821600858,8.053361234595,"Bleichemattstrasse 9, 5000 Aarau, Switzerland"
417689,47.486341604852,7.597611234594,"Duggingerstrasse 21, 4153 Reinach, Switzerland"
420777,47.598301603851,8.648701234591,"Marthalerstrasse 1, 8453 Kleinandelfingen, Switzerland"
420786,47.362301605853,8.618751234595,"Witikonstrasse 10, 8118 Pfaffhausen, Switzerland"
421097,45.872961603851,8.978271234597,"Via Francesco Borromini 5, 6850 Mendrisio, Switzerland"
421141,47.299451600858,8.599431234591,"Wannenstrasse 23, 8703 Erlenbach, Switzerland"
422254,47.527021608856,7.650341236591,"In der Dorfmatt 1, 4132 Muttenz, Switzerland"
422942,46.230621603859,6.067841234592,"Place de la Diversité, Chem. de la Planche, 1217 Meyrin, Switzerland"
424576,46.796231603859,7.132381238597,"Chem. des Eaux-Vives 17, 1752 Villars-sur-Glâne, Switzerland"
424626,46.934481609857,7.423941237595,"Schwarzenburgstrasse 73, 3097 Liebefeld, Switzerland"
424627,46.934481609857,7.423941237595,"Schwarzenburgstrasse 73, 3097 Liebefeld, Switzerland"
425154,47.347891606854,8.723471239594,"Freiestrasse 29, 8610 Uster, Switzerland"
425705,47.414521606854,8.512691234594,"Erchenbühlstrasse 47, 8046 Zürich, Switzerland"
427195,46.203201608856,6.140271237597,"Bd Georges-Favon 7, 1204 Genève, Switzerland"
427548,47.458231604851,9.055311234596,"Reuttistrasse 15, 9500 Wil, Switzerland"
427549,47.458231604851,9.055311234596,"Reuttistrasse 15, 9500 Wil, Switzerland"
427976,46.104731607855,7.080531234592,"Rue d'Aoste 7A, 1920 Martigny, Switzerland"
428446,47.243611600858,7.768301234591,"Friedhofstrasse 17, 4912 Aarwangen, Switzerland"
429039,47.473281605853,8.308601235599,"Rathausgasse 14, 5400 Baden, Switzerland"
429369,47.269111609857,8.643481237595,"Dorfstrasse 1, 8706 Meilen, Switzerland"
429723,46.166321607855,8.787651234596,"Via Rovedo 14, 6600 Locarno, Switzerland"
429779,46.220181606854,6.109181234599,"Rue François-Durafour 6, 1220 Vernier, Switzerland"
430112,47.082711603859,8.342271234592,"Zentralstrasse 13, 6030 Ebikon, Switzerland"
430574,46.971161608856,7.191931234591,"Allmendstrasse 1, 3210 Kerzers, Switzerland"
430784,46.477631608856,6.446921230592,"Rte de Buchillon 13, 1162 Saint-Prex, Switzerland"
431356,46.166321603859,8.787651234596,"Via Rovedo 14, 6600 Locarno, Switzerland"
431423,47.210131608856,7.510391235598,"Marktstrasse 15, 4512 Bellach, Switzerland"
435187,47.391691603859,8.527821234598,"Habsburgstrasse 10, 8037 Zürich, Switzerland"
440000,47.395761600858,8.610531233594,"Neuweg 24, 8600 Dübendorf, Switzerland"
448276,47.552911609857,7.595591234597,"Lautengartenstrasse 6, 4052 Basel, Switzerland"
452113,46.935331603851,7.496491234592,"Worbstrasse 142, 3073 Muri bei Bern, Switzerland"
453982,47.355011604851,8.603631234591,"Im Trichtisal 7, 8053 Zürich, Switzerland"
455246,47.546741600858,9.274961237591,"Schrofenstrasse 12, 8580 Amriswil, Switzerland"
457233,46.540811608856,6.770361236597,"Les Perrières 3, 1072 Forel (Lavaux), Switzerland"
458686,47.342161608856,7.894371234594,"Bornfeldstrasse 4, 4600 Olten, Switzerland"
460309,47.407201604851,8.219861235596,"Ahornweg 14, 5504 Othmarsingen, Switzerland"
460317,47.364201600858,7.347321230597,"Rue de l'Avenir 2, 2800 Delémont, Switzerland"
460802,47.043491608856,8.303901230596,"Obergrundstrasse 73, 6003 Luzern, Switzerland"
462073,47.381131603859,8.420011230594,"Im Geren 1, 8902 Urdorf, Switzerland"
462125,47.457341609857,8.439731234592,"Tulpenweg 5, 8107 Buchs, Switzerland"
462587,47.438541603851,8.291291234592,"Birmenstorferstrasse 1, 5442 Fislisbach, Switzerland"
462817,46.008161608856,8.956061234591,"Via Serafino Balestra 17, 6900 Lugano, Switzerland"
465863,46.234261606854,7.240551237593,"66MR+P6 Ardon, Switzerland"
466348,46.212771609857,9.045551234595,"Via alla Serta 2, 6517 Arbedo, Switzerland"
467224,47.478211606854,9.493481234592,"Hauptstrasse 53, 9400 Rorschach, Switzerland"
467225,47.478211606854,9.493481234592,"Hauptstrasse 53, 9400 Rorschach, Switzerland"
467227,47.478271604852,9.481721234594,"St. Gallerstrasse 47, 9400 Rorschach, Switzerland"
467228,47.478061603859,9.481241234595,"St. Gallerstrasse 43, 9400 Rorschach, Switzerland"
467229,47.478061603859,9.481241234595,"St. Gallerstrasse 43, 9400 Rorschach, Switzerland"
467407,47.478061603859,9.481241234595,"St. Gallerstrasse 43, 9400 Rorschach, Switzerland"
468952,47.464261604851,9.394111237596,"Hofenstrasse 37, 9300 Wittenbach, Switzerland"
469113,47.387911600858,8.426081235592,"Im Embri 13, 8902 Urdorf, Switzerland"
473448,47.527021608856,7.650341236591,"In der Dorfmatt 1, 4132 Muttenz, Switzerland"
473634,47.385711604852,8.653011234599,"Vieristrasse 5, 8603 Schwerzenbach, Switzerland"
474166,46.531371607855,6.556861234591,"Rte de la Pierre 22, 1024 Ecublens, Switzerland"
474816,46.113041605853,7.064691235594,"Chem. du Milieu 77, 1920 Martigny, Switzerland"
475083,46.466511605853,6.837171234592,"Av. du Général-Guisan 58, 1800 Vevey, Switzerland"
475592,47.396791607855,8.432831233591,"Badenerstrasse 99, 8952 Schlieren, Switzerland"
475603,47.424061600858,8.522001234598,"Schwandenholzstrasse 20, 8046 Zürich, Switzerland"
475842,47.263481606854,7.642211234593,"Dorfstrasse 12, 4539 Rumisberg, Switzerland"
476018,47.479451607855,7.603471234594,"Dornacherstrasse 99, 4147 Aesch, Switzerland"
476722,46.205701609857,6.136851234593,"Quai du Seujet 10, 1201 Genève, Switzerland"
476729,47.513341603859,7.561461234591,"Hallenstrasse 18, 4104 Oberwil, Switzerland"
478002,47.423791603859,8.562381235591,"Boulevard Lilienthal 11, 8152 Opfikon, Switzerland"
478334,47.697681606854,8.635601234591,"Repfergasse 13, 8200 Schaffhausen, Switzerland"
478402,47.424641608856,9.637061234591,"Hauptstrasse 125, 9434 Au, Switzerland"
479153,47.354881606854,7.982181235591,"Oberdorfstrasse 12, 4658 Däniken, Switzerland"
479164,47.343191603851,7.904351238598,"Ruttigerweg 2, 4600 Olten, Switzerland"
479174,46.415781600858,6.266881234591,"Rte des Avouillons 16, 1196 Gland, Switzerland"
479692,47.313501600858,7.802571235598,"Altgrabenweg 2, 4622 Egerkingen, Switzerland"
480308,46.255301607855,7.004511234599,"Rte d'Aigle 15, 1880 Bex, Switzerland"
480731,47.387011608856,8.477741230594,"Eugen-Huber-Strasse 65, 8048 Zürich, Switzerland"
481442,46.543521609857,6.651721238591,"Chem. de la Cigale 21, 1010 Lausanne, Switzerland"
483198,46.223081603851,6.061721234593,"Rue de la Bergère 10, 1242 Satigny, Switzerland"
484042,46.945641609857,7.394691233591,"Normannenstrasse 37, 3018 Bern, Switzerland"
484048,46.927891609857,7.455831230595,"Weyerstrasse 9a, 3084 Köniz, Switzerland"
484392,47.287891603851,7.718381234599,"Mühlefeldstrasse 28B, 4702 Oensingen, Switzerland"
484680,47.021641607855,8.652171236598,"Herrengasse 13, 6430 Schwyz, Switzerland"
485119,46.969781607855,7.445711233591,"Hintere Engehaldenstrasse 10, 3004 Bern, Switzerland"
485157,46.970961600858,7.446921238595,"Hintere Engehaldenstrasse 50, 3004 Bern, Switzerland"
485165,47.124171609857,7.271181230592,"Gartenweg 1, 2555 Brügg, Switzerland"
485172,47.021041600858,7.438981235593,"Paul Klee-Strasse 103, 3053 Münchenbuchsee, Switzerland"
485175,46.910081604852,7.415081238592,"Gesundheitszentrum, Schaufelweg 29, 3098 Schliern, Switzerland"
486606,46.615221603851,7.047071234594,"Rue des Usiniers 8, 1630 Bulle, Switzerland"
486692,47.389811609857,8.043601234591,"Rain 41, 5000 Aarau, Switzerland"
486783,47.416661607855,8.374331234591,"Geeracherstrasse 14, 8957 Spreitenbach, Switzerland"
486785,47.389881605853,8.541061238595,"Riedtlistrasse 19, 8006 Zürich, Switzerland"
487473,46.296771606854,6.166411239596,"Rte de Suisse 7b, 1295 Mies, Switzerland"
487896,46.940411604851,7.439441233597,"Sulgenrain 28, 3007 Bern, Switzerland"
488056,46.188271604852,6.128651238595,"Rte des Jeunes 9, 1227 Genève, Switzerland"
488094,47.712861603859,8.659321234597,"Solenbergstrasse 5, 8207 Schaffhausen, Switzerland"
489496,46.794931600858,7.149601235595,"Rte Saint-Nicolas-de-Flüe 2, 1700 Fribourg, Switzerland"
489498,46.802291608856,7.146361233599,"Av. Beauregard 11, 1700 Fribourg, Switzerland"
489501,46.803301606854,7.144591235594,"Rue de la Carrière 28, 1700 Fribourg, Switzerland"
489502,46.803131604852,7.143761238598,"Rue de la Carrière 32, 1700 Fribourg, Switzerland"
489633,46.607451603851,7.068541234599,"Rue Châtellenie 6, 1635 La Tour-de-Trême, Switzerland"
489863,47.387241608856,8.171081234595,"Aarauerstrasse 10, 5600 Lenzburg, Switzerland"
490975,47.391571600858,8.853581233596,"Tösstalstrasse 121, 8493 Bauma, Switzerland"
492908,47.408331603859,8.556341237591,"Tramstrasse 89, 8050 Zürich, Switzerland"
493426,47.535161606854,7.571851236591,"Oberwilerstrasse 29, 4102 Binningen, Switzerland"
495518,46.185691603851,9.014951234594,"Via Canonico Ghiringhelli 41, 6500 Bellinzona, Switzerland"
496195,47.053701608856,8.474701234595,"Staffelweg 5, 6410 Rigi Staffel, Switzerland"
496683,47.387291605853,8.120381234594,"Hauptstrasse 48, 5502 Hunzenschwil, Switzerland"
496685,47.387291605853,8.120381234594,"Hauptstrasse 48, 5502 Hunzenschwil, Switzerland"
497544,47.203521600858,7.549801234599,"Dammstrasse 17, 4528 Zuchwil, Switzerland"
497703,46.979931604852,7.476021239597,"Jurastrasse 57, 3063 Ittigen, Switzerland"
498103,47.192971604851,7.396901234591,"Bettlachstrasse 7, 2540 Grenchen, Switzerland"
498293,46.779711608856,6.640141234595,"Rue des Remparts 16, 1400 Yverdon-les-Bains, Switzerland"
498363,46.986961603851,6.887631234592,"Grand'Rue 5A, 2034 Peseux, Switzerland"
498698,46.796061606854,7.153721233599,"Rue de l'Industrie 1, 1700 Fribourg, Switzerland"
499038,47.555551606854,7.583061237597,"Schützengraben 7, 4051 Basel, Switzerland"
499040,47.550441603859,7.582901234593,"Birsigstrasse 50, 4054 Basel, Switzerland"
499146,46.171591607855,7.422851230592,"Euseigne, village, 1982 Hérémence, Switzerland"
500429,47.460501604852,7.806611234594,"Kollmattweg 5, 4450 Sissach, Switzerland"
501090,46.984961609857,7.457501236591,"Hübeliweg 7A, 3052 Zollikofen, Switzerland"
501864,47.176541604851,8.523031237596,"Lauriedhofweg 6B, 6300 Zug, Switzerland"
501871,47.146711603859,8.508451234591,"Tellenmattstrasse 44, 6317 Oberwil bei Zug, Switzerland"
501943,47.397861606854,8.492911236596,"Würzwies 9, 8064 Zürich, Switzerland"
502133,46.981521608856,9.500701234591,"St. Margrethenbergstrasse 15, 7314 Pfäfers, Switzerland"
502612,47.104091604852,6.827111234594,"Rue Numa-Droz 43, 2300 La Chaux-de-Fonds, Switzerland"
503010,47.387291605853,8.120381234594,"Hauptstrasse 48, 5502 Hunzenschwil, Switzerland"
503013,47.387291605853,8.120381234594,"Hauptstrasse 48, 5502 Hunzenschwil, Switzerland"
503025,47.571441604851,7.611601235597,"Schorenweg 36, 4058 Basel, Switzerland"
503504,47.197121608856,9.311351230591,"Schellenriemen 1781, 9657 Alt St. Johann, Switzerland"
503621,47.570581609857,7.574011234593,"Luzernerring 3, 4056 Basel, Switzerland"
504017,46.105531604852,7.078291234591,"Av. de la Gare 45, 1920 Martigny, Switzerland"
504470,46.212271605853,6.112151234599,"Chem. De-Maisonneuve 9, 1219 Châtelaine, Switzerland"
